sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
141;BME280;65;48.779;9.160;2017-06-06T22:54:08;98194.45;;;14.36;61.16
141;BME280;65;48.779;9.160;2017-06-06T22:56:34;98191.89;;;14.29;60.14
141;BME280;65;48.779;9.160;2017-06-06T22:58:59;98198.20;;;14.27;61.31
141;BME280;65;48.779;9.160;2017-06-06T23:01:25;98188.70;;;14.07;61.58
141;BME280;65;48.779;9.160;2017-06-06T23:03:51;98201.02;;;14.36;62.26
141;BME280;65;48.779;9.160;2017-06-06T23:06:17;98201.84;;;14.37;60.34
141;BME280;65;48.779;9.160;2017-06-06T23:08:43;98192.03;;;14.33;61.54
141;BME280;65;48.779;9.160;2017-06-06T23:11:09;98192.67;;;14.37;61.30
141;BME280;65;48.779;9.160;2017-06-06T23:13:35;98195.64;;;14.31;61.25
141;BME280;65;48.779;9.160;2017-06-06T23:16:01;98200.92;;;14.25;61.93
141;BME280;65;48.779;9.160;2017-06-06T23:18:27;98210.91;;;14.32;62.16
141;BME280;65;48.779;9.160;2017-06-06T23:20:53;98224.66;;;14.35;62.40
141;BME280;65;48.779;9.160;2017-06-06T23:23:18;98230.64;;;14.19;62.70
141;BME280;65;48.779;9.160;2017-06-06T23:25:44;98226.98;;;14.15;64.42
141;BME280;65;48.779;9.160;2017-06-06T23:28:10;98226.55;;;14.27;65.59
141;BME280;65;48.779;9.160;2017-06-06T23:30:36;98229.33;;;14.13;63.13
141;BME280;65;48.779;9.160;2017-06-06T23:33:02;98224.87;;;13.84;65.16
141;BME280;65;48.779;9.160;2017-06-06T23:35:28;98230.73;;;13.94;65.54
141;BME280;65;48.779;9.160;2017-06-06T23:37:54;98232.81;;;13.83;64.88
141;BME280;65;48.779;9.160;2017-06-06T23:40:20;98233.13;;;13.97;64.91
141;BME280;65;48.779;9.160;2017-06-06T23:42:46;98237.60;;;13.71;65.67
141;BME280;65;48.779;9.160;2017-06-06T23:45:11;98230.44;;;13.68;66.97
141;BME280;65;48.779;9.160;2017-06-06T23:47:37;98232.34;;;13.84;65.99
141;BME280;65;48.779;9.160;2017-06-06T23:50:03;98214.69;;;13.74;66.65
141;BME280;65;48.779;9.160;2017-06-06T23:52:29;98216.08;;;13.85;66.20
141;BME280;65;48.779;9.160;2017-06-06T23:54:55;98216.40;;;13.69;66.58
141;BME280;65;48.779;9.160;2017-06-06T23:57:21;98227.41;;;13.61;67.27
141;BME280;65;48.779;9.160;2017-06-06T23:59:47;98228.45;;;13.65;66.46
